slideId,dim1,dim2,group,split
565735,-24.816557,-9.862931,NV,test
566049,0.5048603,-2.157747,NIM,train
566230,-25.673689,-14.006944,NV,test
566810,4.0576143,9.3622875,NV,train
568151,-21.209824,4.7996244,NV,train
568644,-15.431048,8.9099655,NV,train
568671-1,4.414169,6.4409833,NV,test
568671-2,-26.592394,-13.665248,NV,test
569865,-15.545978,-7.0881357,NV,test
570200,23.19725,-2.7545075,IM,train
570214,10.315257,-0.085059665,NV,train
571252,-4.530312,0.46696776,NV,test
571774,-36.937782,6.351379,NV,train
573113-1,37.808094,3.0634875,IM,test
574046,41.757584,4.875673,IM,test
576167,46.37023,3.0395944,IM,test
577845,-5.6055083,5.0305376,IM,test
580101-2,14.371806,-1.1045728,IM,train
580110,28.035677,4.3800535,NV,test
583163,48.497776,0.7354502,IM,train
583837,1.3416799,2.2754068,NV,test
583846,9.059476,-1.956327,NIM,train
585612,-39.766384,-0.78697926,NV,test
586964,-24.386263,-4.1720743,NV,train
587283,26.836023,-4.4380846,NV,test
590700,51.532974,-4.647573,IM,train
592154,-33.63944,3.007411,NV,train
592456-1,45.10228,-1.0080346,IM,train
592456-2,-19.208687,4.997348,NV,train
593120,21.288857,-1.1346188,IM,train
596370,48.609158,3.7349026,IM,train
599317,-5.4437046,-0.9961067,NV,train
599335-1,-39.96633,3.2661934,NV,train
599560-1,-20.400585,3.635323,NV,train
599560-2,-19.771214,0.56104016,NV,train
602410,-22.531704,-2.2978733,NV,train
602769,-29.105844,-10.320503,NV,train
602845,7.7683406,7.4843454,IM,train
603514,-36.175983,-8.385441,IM,train
604796,-12.843468,-0.23310092,NV,train
605043,-20.580162,2.550606,NV,test
606771,-20.920254,10.652024,NV,test
608216,-2.4801457,8.733819,NIM,train
610359,-3.234145,-9.271663,IM,train
611485-1,-12.568959,3.44171,NV,train
611485-2,-34.58594,-0.62906724,NV,train
613421,-29.687668,-5.0934043,IM,test
615122,12.421179,2.9966326,NIM,train
618720,44.14366,-4.581823,IM,train
618920,-15.700946,-8.331727,NV,train
619807-1,18.2544,4.20441,NV,train
619807-2,20.801096,5.366009,IM,train
622744,8.373022,-1.707835,NIM,train
622869,32.33256,-5.669586,IM,train
626414,-15.81618,6.3703976,IM,train
627436,-39.47452,-5.8337493,NV,train
633084,-17.346838,7.6622515,NV,train
639877,12.469899,2.1849766,NIM,train
640070,-41.129257,1.7574414,NV,train
640440-1,48.939262,-1.6252328,IM,train
640440-2,54.572533,-0.3829444,IM,train
642345-1,54.526234,-2.1405783,IM,train
642570,4.359479,4.196076,NV,train
643602,-45.649376,-3.326851,NV,train
643765,23.495474,-0.060763396,IM,train
645386,-12.038105,4.5512924,NV,train
646146,-18.071438,4.6256595,NV,train
652218,3.8987033,3.5594904,NV,train
652632,-12.90058,-2.5351913,NV,train
653604,-13.372077,-1.3018057,NV,train
657863,33.444107,1.7178159,NIM,train
658659,14.067909,3.7310584,NIM,train
661753,51.771496,0.16432497,IM,train
662771-1,24.12765,6.9360843,NV,train
662771-2,-3.850906,0.5201753,NV,train
662985,-15.4642315,1.7564873,NV,train
663974,-2.2789125,9.881528,NIM,train
664088,-24.236626,3.5106518,NV,train
665087-1,-33.5982,-1.8837117,NIM,train
665087-2,14.347656,1.9771774,IM,train
666045,43.90687,-0.77554685,IM,train
666563,23.481949,-3.8571103,IM,train
667443,-22.281582,2.9579175,NV,train
667823,14.885519,4.3330674,IM,train
668403-1,-11.723275,-0.9156159,NIM,train
668403-2,-14.34794,11.378642,IM,train
672910-1,26.712633,-2.83197,IM,train
672910-2,22.313442,-7.1992064,NV,train
673151,35.76993,0.25406584,IM,train
676277,-36.650562,-7.4035435,NV,train
676708-1,23.485104,5.927044,NV,train
676708-2,-40.625465,1.032439,NV,train
678133,26.392073,-0.298396,IM,train
679218,12.985019,-1.3699433,NIM,train
680443,1.4000028,4.4567356,NV,train
680882,-0.84035456,3.906931,NV,train
685842,-44.635834,1.1217067,NV,train
686840,5.526693,2.0736518,IM,train
688070-1,-25.112513,-2.8427482,NV,train
691272,-40.334526,1.551217,NV,train
692561,17.092499,3.3733242,IM,train
693169,38.6135,-2.796116,IM,train
697339,-0.33478284,8.847948,NIM,train
698154,-20.110895,-3.8998997,NV,train
699110,-2.8024168,9.138576,IM,train
700800,-43.11544,2.0873432,NV,train
701462,40.494934,-0.5974508,IM,train
703576,15.354601,4.466372,IM,train
703697,7.41924,-0.87193835,IM,train
713600,-40.87731,-6.4228263,NV,train
716389,-12.037558,0.7871082,NIM,train
717314,-1.3482975,7.3327227,NV,train
720593,25.166105,5.0829573,NV,train
724056,-42.484703,-5.258468,NV,train
724969,12.464044,5.944821,IM,train
725823,-27.711672,3.044643,NV,train
727330,43.887184,-1.0353018,IM,train
729980-1,-42.95514,-2.783556,NV,train
729980-2,-43.06934,-2.3142617,NV,train
730538,39.071968,4.0189133,IM,train
732460,-10.783112,5.577931,NV,train
733567,43.12027,2.9573088,IM,train
734109,49.13239,0.7132086,IM,train
737207,50.114395,-2.041664,IM,train
737229-1,-31.866488,-2.629725,NV,train
737229-2,-36.38916,-1.4811672,NV,train
737569,48.299393,3.7557893,NIM,train
737721,24.474987,-3.257101,IM,train
740941,24.505117,-6.364875,IM,train
742067-1,18.843332,5.0672517,NV,train
742067-2,-9.060661,1.0100201,NV,train
745192-1,55.21667,1.1175534,IM,train
749176,24.016459,2.6446664,NIM,train
752609-1,49.26324,4.9844823,IM,train
752609-2,11.4503565,0.22420205,IM,train
753457,51.09807,-2.9047813,IM,train
759039,-0.13184114,6.28757,IM,train
759437,-9.354966,3.230636,NV,train
761124,36.400608,1.943599,IM,train
763152,-2.0683353,2.4100223,NV,train
764181,-29.656488,7.8526535,NV,train
767296,-6.6699486,4.0482645,IM,train
768250,29.710485,-3.7351778,IM,train
770383,1.0786343,10.293716,NIM,train
771394,11.608176,1.8315455,IM,train
772561,22.278517,7.7082057,IM,train
773004-2,6.37516,3.5984116,NV,train
773387,22.943474,2.9344852,IM,train
773888,9.7488165,3.9204023,NIM,train
774309-1,36.99218,-0.14263488,IM,train
776722,50.762833,-3.097838,IM,train
777041,34.630447,0.31999153,NIM,train
777302,-22.76303,6.475198,NV,train
781478-1,55.681065,-1.5511316,IM,train
781478-2,-26.64107,4.003964,NV,train
781773,37.484695,-6.1122346,IM,train
782005,-38.634953,1.5146449,NV,train
782679,14.060265,6.3924747,NV,train
783370,50.590717,-0.61393744,IM,train
783798,35.73272,-0.5558429,IM,train
786363,35.094303,2.7299545,IM,train
787884,44.338207,3.3383024,IM,train
789479,39.699287,2.1378725,IM,train
791762,7.7645035,1.382864,NIM,train
792025,-24.230925,-3.0855696,NV,train
792537,2.9477537,2.8981671,NV,train
792735-1,-16.702463,2.617004,NV,train
792992,-12.05517,-1.2048612,NIM,train
795437,9.761967,4.315417,NIM,train
796338,6.0179253,2.9397898,NIM,train
797778,45.16874,-5.24356,IM,train
798215,7.062483,9.757802,IM,train
798792,35.856667,3.0001397,IM,train
799203,47.139786,3.8009682,IM,train
799417,33.75115,2.4584782,IM,train
799469,40.4469,-1.4532038,IM,train
800199-1,10.456934,-0.36247128,IM,train
800199-2,25.263937,-3.3960006,IM,train
800231,44.032852,0.92482316,IM,train
801527,-47.184685,1.0694683,NV,train
806056,41.960842,0.55317616,IM,train
806289-1,-28.958105,8.649318,NV,train
809379,-14.641555,12.028123,NV,train
810151,34.624783,2.3293273,IM,train
810872,52.598087,1.3375691,IM,train
811138,-27.55012,-3.9350526,NV,train
811923,-7.5257764,-0.43898204,IM,train
812674,-8.114636,4.2656484,IM,train
813888,24.270414,5.4628754,IM,train
816528,33.509483,-2.5965834,NIM,train
818283,-1.5691255,6.986691,NIM,train
818680,43.049202,4.6485596,IM,train
820041,6.2065864,-2.6313007,NV,train
821756,-7.8285084,-6.80256,NIM,train
822142,4.5128555,11.323909,NIM,train
822586,-44.370678,0.46402463,NV,train
823353,-32.04522,-3.8560784,NV,train
826016,48.143402,2.3619452,IM,train
827832,46.87242,-4.4191914,IM,train
829166,7.7542167,2.9189956,IM,train
829179-1,10.98011,-0.83226293,NV,train
829179-2,-14.449153,11.516111,NV,train
829648-2,35.704987,1.2818081,IM,train
830638,-7.104791,-9.435598,NV,train
832207,42.374107,3.794534,IM,train
840562,-36.88858,-4.596901,NV,train
842825,-17.782835,-0.27044293,NV,train
842886,0.5259891,2.092264,NV,train
845665,-14.240202,-4.8795466,NV,train
847226,-33.425877,3.631198,NV,train
848467,-18.704092,-4.210673,NV,train
849969-1,33.934254,-4.5736165,IM,train
849969-2,-32.605846,-4.7074933,NV,train
853282-1,39.29316,1.5459716,IM,train
853282-2,47.70209,5.1827807,IM,train
856413,38.570927,-3.566762,IM,train
856731,-32.63257,-0.9292943,NV,train
858009,19.759106,4.9797583,IM,train
859222,24.462534,-6.696981,IM,train
868711,46.662453,-4.488463,IM,train
869165,-8.779228,2.5431533,NV,train
882294,-41.11219,-3.5577269,NIM,train
890358-2,-19.161749,8.366856,NV,train
890487-1,20.538431,-5.678352,IM,train
890487-2,23.741741,4.6581874,NIM,train
891668,-33.823853,-12.463135,NV,train
891780,-14.963558,2.958346,NV,train
893202,40.398083,2.2841747,IM,train
893535,1.8026665,-9.215622,NV,train
893623,-18.840944,-11.19086,NV,train
895129,-6.492269,-9.959269,NV,train
897727,-13.841269,-7.319366,NV,train
899179,-31.371141,-2.958475,NV,train
901475,-19.892332,-6.003085,NV,train
903532,27.281763,2.532848,NIM,train
903854,49.086014,-0.0013336396,IM,train
904064,-34.69508,-10.052789,NV,train
912470,-15.553126,-9.236504,NV,train
914228,-16.65899,-12.170685,NV,train
915899-1,6.3575,5.1030583,NIM,train
915899-2,-11.16746,-9.639823,NV,train
921935,-4.2144365,-8.513091,NV,train
922318,36.642708,4.5945764,IM,train
923150-2,-28.636457,-13.525083,NV,train
923203,-17.006071,-7.7110624,NV,train
925911,-41.309948,1.0232991,NV,train
926062,-10.904235,-3.8943074,NIM,train
926904,-26.444372,-9.275489,NV,train
929841,21.482918,3.7801614,IM,train
934675-1,-9.347771,-8.300339,NV,train
934675-2,-5.552514,-6.98875,NIM,train
935832,-9.482888,-4.396813,NIM,train
937524,15.014323,7.244214,NV,train
941592,-25.090933,0.49713632,NV,train
941688,-6.671048,-9.622424,NV,train
943709,-6.0961137,-5.815018,NV,train
945330,16.118162,3.7534616,NIM,train
945487,33.26746,6.1995997,NIM,train
945864,-4.3437448,-3.4390445,NIM,train
946088,33.241486,2.6862545,IM,train
946572,-15.795021,-3.719219,NV,train
947120-1,-26.084377,5.0082917,NV,train
948045,-19.491037,-12.338781,NV,train
948636,-12.508034,2.5904176,IM,train
951955,24.821342,0.44828013,IM,train
952660,19.673946,1.0723777,IM,train
952991,16.500263,-1.2162445,IM,train
957404-1,-18.339647,-13.357601,NV,train
957404-2,-34.300793,-10.301588,NV,train
958283,54.019527,3.114974,IM,train
959489,-47.8735,-1.2440194,NV,train
959494,-4.454248,-7.022169,NV,train
960456,-26.651825,2.4885442,NIM,train
960593-1,-23.67395,-13.556777,NV,train
960593-2,-20.76684,-12.107789,NV,train
961180,32.792057,-2.438696,IM,train
961518,36.19431,3.5788448,IM,train
961804,4.648475,-4.9540176,NIM,train
964312,-21.50447,-4.777387,NV,train
965294,18.231281,0.19252816,NIM,train
966121,-23.380526,-2.9332883,NV,train
966571,-33.859497,6.1214557,NV,train
967165,2.5173252,1.2304782,IM,train
967977,-38.200184,-0.58938783,NV,train
968905,28.441566,1.6424663,IM,train
973128,36.627956,-7.304427,IM,train
974020,-30.064495,4.902493,NV,train
976725-1,-21.898623,-12.164225,NV,train
976725-2,-21.790092,-13.436877,NV,train
977302-1,-25.35971,-9.572591,NV,train
978518-1,-24.112816,1.7481016,NV,train
978518-2,-24.227467,1.4810294,NV,train
978853-1,-21.257292,-13.275495,NV,train
978853-2,-32.246613,-10.181874,NV,train
979143,-3.3115506,2.7429821,NV,train
979545,32.89528,-1.3650233,IM,train
980090,-13.042239,-1.1233524,IM,train
980971,-16.775848,1.8537554,NV,train
982040,1.3024741,0.95829177,NV,train
983171,-31.947012,2.4348733,NV,train
983612,-20.461136,-5.4624376,NV,train
985442,41.127243,-1.3829535,IM,train
988660,-18.640831,-12.114604,NV,train
992692,16.086899,0.7403896,IM,train
994419,2.4431367,7.6830893,NIM,train
996080,54.966007,-1.7032859,IM,train
996518,8.351109,7.0620823,IM,train
997326,5.3024263,7.422784,NV,train
999080-1,-29.816544,-8.348007,NV,train
999080-2,-29.463413,-8.766788,NV,train
999620,24.264923,-0.13516659,IM,train
